city,timestamp,temperature,season
New York,2010-04-08,7.002308628338132,spring
New York,2010-04-09,15.983216058406951,spring
New York,2010-04-10,12.762876009140271,spring
New York,2010-04-11,17.74114054972493,spring
New York,2010-04-12,5.468491435867044,spring
New York,2010-04-13,9.166380707241338,spring
New York,2010-04-14,10.018127875444712,spring
New York,2010-04-15,12.476463962388133,spring
New York,2010-04-16,12.54274486467273,spring
New York,2010-04-17,14.948683312383656,spring
New York,2010-04-18,7.161297305916165,spring
New York,2010-04-19,4.603461016849465,spring
New York,2010-04-20,1.9229274201241982,spring
New York,2010-04-21,12.22496522098924,spring
New York,2010-04-22,17.659196389681306,spring
New York,2010-04-23,10.021935300263886,spring
New York,2010-04-24,4.535650925971673,spring
New York,2010-04-25,8.056686073382007,spring
New York,2010-04-26,9.658057346950878,spring
New York,2010-04-27,15.623564689357256,spring
New York,2010-04-28,20.664773110155494,spring
New York,2010-04-29,6.686055131642803,spring
New York,2010-04-30,1.7522178924917746,spring
New York,2010-05-01,11.427635070598425,spring
New York,2010-05-02,9.75720704249847,spring
New York,2010-05-03,14.691895811730143,spring
New York,2010-05-04,9.299586559045846,spring
New York,2010-05-05,10.68733494421624,spring
New York,2010-05-06,6.539626440348227,spring
New York,2010-05-07,8.854552134964568,spring
New York,2010-05-08,8.792696448235073,spring
New York,2010-05-09,10.346153545172312,spring
New York,2010-05-10,14.598724180543977,spring
New York,2010-05-11,3.291894935071694,spring
New York,2010-05-12,13.375073861835377,spring
New York,2010-05-13,10.018446452220825,spring
New York,2010-05-14,8.97174778280191,spring
New York,2010-05-15,3.5306314441564757,spring
New York,2010-05-16,9.669889401810602,spring
New York,2010-05-17,6.976081061605286,spring
New York,2010-05-18,8.89888908660912,spring
New York,2010-05-19,15.315829188434186,spring
New York,2010-05-20,2.4369951354589716,spring
New York,2010-05-21,13.962621249254775,spring
New York,2010-05-22,12.736035750900987,spring
New York,2010-05-23,10.521169683174472,spring
New York,2010-05-24,15.390263531730161,spring
New York,2010-05-25,7.356769650699286,spring
New York,2010-05-26,15.890838018022947,spring
New York,2010-05-27,21.940093379643642,spring
New York,2010-05-28,13.316867496916212,spring
New York,2010-05-29,23.100404112517865,spring
New York,2010-05-30,10.294262148487878,spring
New York,2010-05-31,8.281544967429431,spring
New York,2010-06-01,21.023633844340587,summer
New York,2010-06-02,20.608459429565873,summer
New York,2010-06-03,27.023977298599373,summer
New York,2010-06-04,30.78033957491982,summer
New York,2010-06-05,29.067142988777523,summer
New York,2010-06-06,32.5698644764834,summer
New York,2010-06-07,20.74660941959944,summer
New York,2010-06-08,28.430365186370157,summer
New York,2010-06-09,15.065744525806304,summer
New York,2010-06-10,29.05024699119301,summer
New York,2010-06-11,26.547117783439024,summer
New York,2010-06-12,17.401342688212075,summer
New York,2010-06-13,20.6505810283182,summer
New York,2010-06-14,29.63040613238484,summer
New York,2010-06-15,32.67144064721685,summer
New York,2010-06-16,31.479153622662174,summer
New York,2010-06-17,33.855189037761164,summer
New York,2010-06-18,23.407850933804287,summer
New York,2010-06-19,27.950904996426484,summer
New York,2010-06-20,27.876557386551376,summer
New York,2010-06-21,24.895928700744378,summer
New York,2010-06-22,29.19788206397159,summer
New York,2010-06-23,17.885588773269696,summer
New York,2010-06-24,33.00360211444682,summer
New York,2010-06-25,26.978129882143115,summer
New York,2010-06-26,21.32814937395191,summer
New York,2010-06-27,28.47222095671914,summer
New York,2010-06-28,27.090354961291325,summer
New York,2010-06-29,36.11187611538262,summer
New York,2010-06-30,17.888159435435007,summer
New York,2010-07-01,25.39359283569227,summer
New York,2010-07-02,19.47573312273241,summer
New York,2010-07-03,22.653318189029402,summer
New York,2010-07-04,14.35343453195959,summer
New York,2010-07-05,24.64090421400435,summer
New York,2010-07-06,28.89834028864953,summer
New York,2010-07-07,20.85765313405834,summer
New York,2010-07-08,18.52327158169878,summer
New York,2010-07-09,26.8074047430223,summer
New York,2010-07-10,26.769923466906945,summer
New York,2010-07-11,29.7417265216249,summer
New York,2010-07-12,16.780343729443413,summer
New York,2010-07-13,28.40154626864279,summer
New York,2010-07-14,29.5202637030417,summer
New York,2010-07-15,28.13590412158364,summer
New York,2010-07-16,25.72135524428326,summer
New York,2010-07-17,32.356594746758745,summer
New York,2010-07-18,26.527453131521114,summer
New York,2010-07-19,28.466375890717405,summer
New York,2010-07-20,24.312986007114947,summer
New York,2010-07-21,29.371416873934315,summer
New York,2010-07-22,30.005560438333397,summer
New York,2010-07-23,29.62953961581743,summer
New York,2010-07-24,24.085165707270516,summer
New York,2010-07-25,22.676025208478976,summer
New York,2010-07-26,37.95494365928732,summer
New York,2010-07-27,29.123937076988486,summer
New York,2010-07-28,26.231526868541845,summer
New York,2010-07-29,24.309803412000026,summer
New York,2010-07-30,33.745207929740204,summer
New York,2010-07-31,24.091202158945002,summer
New York,2010-08-01,24.642521157295317,summer
New York,2010-08-02,34.516985661498076,summer
New York,2010-08-03,15.606456081149105,summer
New York,2010-08-04,23.086199048004516,summer
New York,2010-08-05,22.140968320545603,summer
New York,2010-08-06,19.730377108665024,summer
New York,2010-08-07,18.534859454658772,summer
New York,2010-08-08,25.468262658747193,summer
New York,2010-08-09,24.398941618051506,summer
New York,2010-08-10,34.13681553022497,summer
New York,2010-08-11,25.520917325274855,summer
New York,2010-08-12,18.88793804781431,summer
New York,2010-08-13,16.195451206665215,summer
New York,2010-08-14,24.629348942760355,summer
New York,2010-08-15,27.852452083394958,summer
New York,2010-08-16,22.480053887109566,summer
New York,2010-08-17,28.1729112110455,summer
New York,2010-08-18,26.226467502596776,summer
New York,2010-08-19,22.692702536514606,summer
New York,2010-08-20,23.269556060106353,summer
New York,2010-08-21,26.962853507570117,summer
New York,2010-08-22,28.972285699942816,summer
New York,2010-08-23,24.888451837121565,summer
New York,2010-08-24,25.86023304184906,summer
New York,2010-08-25,23.04137792866273,summer
New York,2010-08-26,27.718844481010176,summer
New York,2010-08-27,20.42896076253467,summer
New York,2010-08-28,17.693479768204188,summer
New York,2010-08-29,24.535812370571367,summer
New York,2010-08-30,27.76384838650713,summer
New York,2010-08-31,20.7710328150522,summer
New York,2010-09-01,12.840427849501097,autumn
New York,2010-09-02,23.8850029934077,autumn
New York,2010-09-03,10.728049964360222,autumn
New York,2010-09-04,13.28982222874643,autumn
New York,2010-09-05,14.3383108623451,autumn
New York,2010-09-06,11.431768509625915,autumn
New York,2010-09-07,15.928080104445382,autumn
New York,2010-09-08,19.187195030257442,autumn
New York,2010-09-09,16.70165553280659,autumn
New York,2010-09-10,15.528085888802629,autumn
New York,2010-09-11,8.825690127269873,autumn
New York,2010-09-12,15.25828524881268,autumn
New York,2010-09-13,15.686411604396332,autumn
New York,2010-09-14,9.568135009904298,autumn
New York,2010-09-15,21.979470939924646,autumn
New York,2010-09-16,13.385193861520404,autumn
New York,2010-09-17,6.974262660311862,autumn
New York,2010-09-18,8.555241198648876,autumn
New York,2010-09-19,12.871873623363129,autumn
New York,2010-09-20,8.8403244095235,autumn
New York,2010-09-21,16.39327432689694,autumn
New York,2010-09-22,21.634945196215504,autumn
New York,2010-09-23,12.260143601663295,autumn
New York,2010-09-24,15.898442495848123,autumn
New York,2010-09-25,12.85107273260213,autumn
New York,2010-09-26,13.023761029014475,autumn
New York,2010-09-27,18.378201336632138,autumn
New York,2010-09-28,6.9550220789511314,autumn
New York,2010-09-29,5.724735138085169,autumn
New York,2010-09-30,21.433384092691703,autumn
New York,2010-10-01,15.063144513596065,autumn
New York,2010-10-02,14.640661243029193,autumn
New York,2010-10-03,6.825109862879584,autumn
New York,2010-10-04,10.31175941221754,autumn
New York,2010-10-05,11.667805156629708,autumn
New York,2010-10-06,16.373831370933697,autumn
New York,2010-10-07,14.353357637173119,autumn
New York,2010-10-08,21.558817357712083,autumn
New York,2010-10-09,16.48991320543881,autumn
New York,2010-10-10,4.905779796178667,autumn
New York,2010-10-11,8.643529020770758,autumn
New York,2010-10-12,13.711341013027026,autumn
New York,2010-10-13,15.424396554073185,autumn
New York,2010-10-14,13.310024571259639,autumn
New York,2010-10-15,10.90733084458676,autumn
New York,2010-10-16,16.364841471636026,autumn
New York,2010-10-17,19.81687198220955,autumn
New York,2010-10-18,15.351652600240472,autumn
New York,2010-10-19,19.16570602722675,autumn
New York,2010-10-20,13.332972891837484,autumn
New York,2010-10-21,11.227434877864766,autumn
New York,2010-10-22,13.55129116571181,autumn
New York,2010-10-23,8.137980020081832,autumn
New York,2010-10-24,21.60524757624688,autumn
New York,2010-10-25,14.13853297478951,autumn
New York,2010-10-26,17.638661380795234,autumn
New York,2010-10-27,15.59770908204359,autumn
New York,2010-10-28,21.583451603065836,autumn
New York,2010-10-29,19.370720244327554,autumn
New York,2010-10-30,20.84666009992921,autumn
New York,2010-10-31,10.894287393470668,autumn
New York,2010-11-01,7.071654398583287,autumn
New York,2010-11-02,16.093720022011624,autumn
New York,2010-11-03,15.44252263140765,autumn
New York,2010-11-04,12.23789454892723,autumn
New York,2010-11-05,25.122982858229868,autumn
New York,2010-11-06,22.61214148120469,autumn
New York,2010-11-07,20.427901913109125,autumn
New York,2010-11-08,14.588857918194915,autumn
New York,2010-11-09,19.35251773997198,autumn
New York,2010-11-10,16.591105465755668,autumn
New York,2010-11-11,12.676734740850234,autumn
New York,2010-11-12,15.984491625647356,autumn
New York,2010-11-13,15.25057404752124,autumn
New York,2010-11-14,10.930853895630952,autumn
New York,2010-11-15,11.895534440849454,autumn
New York,2010-11-16,14.400738963250793,autumn
New York,2010-11-17,13.75747719391168,autumn
New York,2010-11-18,15.76593990063759,autumn
New York,2010-11-19,18.6272949102658,autumn
New York,2010-11-20,10.12312367208541,autumn
New York,2010-11-21,23.506400433934736,autumn
New York,2010-11-22,15.807255808214395,autumn
New York,2010-11-23,14.19713717070682,autumn
New York,2010-11-24,20.573441755604062,autumn
New York,2010-11-25,16.106484170274914,autumn
New York,2010-11-26,12.429619332978666,autumn
New York,2010-11-27,24.57218532319487,autumn
New York,2010-11-28,12.210004883745402,autumn
New York,2010-11-29,6.6351785484813846,autumn
New York,2010-11-30,22.160059461885673,autumn
New York,2010-12-01,-4.289721895794057,winter
New York,2010-12-02,-12.002707467648941,winter
New York,2010-12-03,8.875216894019498,winter
New York,2010-12-04,0.25880813310442957,winter
New York,2010-12-05,-10.180704326385722,winter
New York,2010-12-06,2.6635034820717607,winter
New York,2010-12-07,5.123630270173186,winter
New York,2010-12-08,-9.490391005389293,winter
New York,2010-12-09,0.7461741652823357,winter
New York,2010-12-10,7.081787472621022,winter
New York,2010-12-11,6.791783646163122,winter
New York,2010-12-12,1.9702022543213413,winter
New York,2010-12-13,2.6473931185279764,winter
New York,2010-12-14,7.5305411866668575,winter
New York,2010-12-15,5.53022365857451,winter
New York,2010-12-16,-1.2913726090023094,winter
New York,2010-12-17,-4.389895400305003,winter
New York,2010-12-18,4.39437388845767,winter
New York,2010-12-19,-2.810728108584108,winter
New York,2010-12-20,-7.210740776879865,winter
New York,2010-12-21,4.190979182522595,winter
New York,2010-12-22,2.98429566801454,winter
New York,2010-12-23,1.3791015016967254,winter
New York,2010-12-24,3.4501101217539616,winter
New York,2010-12-25,4.15636438102675,winter
New York,2010-12-26,4.833799177753998,winter
New York,2010-12-27,5.9172990293189764,winter
New York,2010-12-28,2.6007472256426722,winter
New York,2010-12-29,9.105935840156178,winter
New York,2010-12-30,0.7004432362693473,winter
New York,2010-12-31,2.59088764933967,winter
New York,2011-01-01,2.205461147744105,winter
New York,2011-01-02,8.756220473734844,winter
New York,2011-01-03,4.027572037241981,winter
New York,2011-01-04,7.390572110649764,winter
New York,2011-01-05,0.7643177515442517,winter
New York,2011-01-06,-0.9099573066359922,winter
New York,2011-01-07,1.7983856952172663,winter
New York,2011-01-08,-1.8042697522878834,winter
New York,2011-01-09,-3.8149842407053693,winter
New York,2011-01-10,-6.472148390710924,winter
New York,2011-01-11,2.7276222015986393,winter
New York,2011-01-12,-0.4692065953412344,winter
New York,2011-01-13,-6.387072513019113,winter
New York,2011-01-14,8.057705868870302,winter
New York,2011-01-15,-5.918005043961175,winter
New York,2011-01-16,5.784335603274759,winter
New York,2011-01-17,0.4925584418141641,winter
New York,2011-01-18,-6.02591947614235,winter
New York,2011-01-19,5.7902496492294215,winter
New York,2011-01-20,0.7706614279636897,winter
New York,2011-01-21,-8.892836354995016,winter
New York,2011-01-22,-1.0742008344653358,winter
New York,2011-01-23,-3.5390749276123796,winter
New York,2011-01-24,6.385706202278181,winter
New York,2011-01-25,4.173878531871749,winter
New York,2011-01-26,4.926850677307817,winter
New York,2011-01-27,4.639473597067372,winter
New York,2011-01-28,2.8149021911824104,winter
New York,2011-01-29,-0.9071672027849832,winter
New York,2011-01-30,-3.6220469602408416,winter
New York,2011-01-31,-3.83831997670081,winter
New York,2011-02-01,-3.3381588213191455,winter
New York,2011-02-02,15.16637817471786,winter
New York,2011-02-03,7.988666276899647,winter
New York,2011-02-04,1.2352009899179652,winter
New York,2011-02-05,4.967536337299219,winter
New York,2011-02-06,-5.690162755480172,winter
New York,2011-02-07,6.229389023646112,winter
New York,2011-02-08,-2.8129673899429077,winter
New York,2011-02-09,-0.7399428906940597,winter
New York,2011-02-10,-0.7362323781926585,winter
New York,2011-02-11,6.440389474133167,winter
New York,2011-02-12,-6.748185573776398,winter
New York,2011-02-13,-5.663529842130667,winter
New York,2011-02-14,-4.353666811405017,winter
New York,2011-02-15,4.9690515627819964,winter
New York,2011-02-16,-6.946164033690648,winter
New York,2011-02-17,5.767669550695928,winter
New York,2011-02-18,0.24007369908832718,winter
New York,2011-02-19,-4.653663299367356,winter
New York,2011-02-20,-4.12425259062432,winter
New York,2011-02-21,-1.7427637298074374,winter
New York,2011-02-22,-9.755998400650848,winter
New York,2011-02-23,1.2616888309516003,winter
New York,2011-02-24,1.204850732456771,winter
New York,2011-02-25,-2.7429488415407204,winter
New York,2011-02-26,5.810004995871899,winter
New York,2011-02-27,-4.005461398162656,winter
New York,2011-02-28,0.5163441714706742,winter
New York,2011-03-01,7.986487656914974,spring
New York,2011-03-02,8.138494748331942,spring
New York,2011-03-03,6.552866558147847,spring
New York,2011-03-04,7.482244273778074,spring
New York,2011-03-05,11.62128575303731,spring
New York,2011-03-06,7.832271882468278,spring
New York,2011-03-07,2.3581719090899655,spring
New York,2011-03-08,7.986523191940945,spring
New York,2011-03-09,15.506026390907543,spring
New York,2011-03-10,16.06459238651603,spring
New York,2011-03-11,5.476994790737683,spring
New York,2011-03-12,11.120547311913207,spring
New York,2011-03-13,10.863811558296351,spring
New York,2011-03-14,10.112975041744722,spring
New York,2011-03-15,14.786103147861828,spring
New York,2011-03-16,14.045365338343714,spring
New York,2011-03-17,14.086124228854604,spring
New York,2011-03-18,7.523833096075199,spring
New York,2011-03-19,2.4551268001149893,spring
New York,2011-03-20,11.896585382697864,spring
New York,2011-03-21,5.769133008042259,spring
New York,2011-03-22,4.638693457560821,spring
New York,2011-03-23,8.556598651075563,spring
New York,2011-03-24,5.413020368646172,spring
New York,2011-03-25,11.142262537533503,spring
New York,2011-03-26,12.784797389354683,spring
New York,2011-03-27,12.070495180002325,spring
New York,2011-03-28,8.496829420075308,spring
New York,2011-03-29,5.634660828847291,spring
New York,2011-03-30,21.891511098661788,spring
New York,2011-03-31,11.233169535216902,spring
New York,2011-04-01,13.268694070460555,spring
New York,2011-04-02,6.3458872509997075,spring
New York,2011-04-03,4.014183537225202,spring
New York,2011-04-04,10.543659423633967,spring
New York,2011-04-05,11.162761391324144,spring
New York,2011-04-06,7.171769729497607,spring
New York,2011-04-07,15.71152698283214,spring
New York,2011-04-08,6.225577970593,spring
New York,2011-04-09,4.1784683315052815,spring
New York,2011-04-10,9.468875374977696,spring
New York,2011-04-11,9.338294652477238,spring
New York,2011-04-12,7.459529443645407,spring
New York,2011-04-13,10.470182517095614,spring
New York,2011-04-14,17.96335424934458,spring
New York,2011-04-15,14.901047896931654,spring
New York,2011-04-16,9.903875031468488,spring
New York,2011-04-17,10.98296635601662,spring
New York,2011-04-18,12.660006959436426,spring
New York,2011-04-19,12.398708302226886,spring
New York,2011-04-20,6.944670962252123,spring
New York,2011-04-21,16.255042205593373,spring
New York,2011-04-22,7.210326882992144,spring
New York,2011-04-23,8.028060716782667,spring
New York,2011-04-24,3.76814769986429,spring
New York,2011-04-25,10.68048039383471,spring
New York,2011-04-26,7.938630381918081,spring
New York,2011-04-27,6.76864282208999,spring
New York,2011-04-28,13.829696360737843,spring
New York,2011-04-29,1.32186619221204,spring
New York,2011-04-30,11.897672737866891,spring
New York,2011-05-01,5.599117646131524,spring
New York,2011-05-02,12.397635191964197,spring
New York,2011-05-03,6.121870212217928,spring
New York,2011-05-04,8.23941477932444,spring
New York,2011-05-05,15.919526099217087,spring
New York,2011-05-06,15.184604373664259,spring
New York,2011-05-07,16.468487729333642,spring
New York,2011-05-08,17.36355473933605,spring
New York,2011-05-09,5.042201144255953,spring
New York,2011-05-10,7.8239389709770695,spring
New York,2011-05-11,4.545229557787542,spring
New York,2011-05-12,19.115969984025547,spring
New York,2011-05-13,6.149689533749704,spring
New York,2011-05-14,18.697195899914547,spring
New York,2011-05-15,11.779492436977515,spring
New York,2011-05-16,16.410889875994698,spring
New York,2011-05-17,7.716048023645197,spring
New York,2011-05-18,7.243712700434113,spring
New York,2011-05-19,22.825454416291237,spring
New York,2011-05-20,14.757759260474252,spring
New York,2011-05-21,10.32156108879818,spring
New York,2011-05-22,13.413162313132023,spring
New York,2011-05-23,14.230973366727769,spring
New York,2011-05-24,3.0901680204926034,spring
New York,2011-05-25,10.646812247891589,spring
New York,2011-05-26,3.764024520030338,spring
New York,2011-05-27,11.312554835623414,spring
New York,2011-05-28,4.772465135462557,spring
New York,2011-05-29,12.479270508551807,spring
New York,2011-05-30,10.329987295078094,spring
New York,2011-05-31,12.398230688791275,spring
New York,2011-06-01,23.147242552099144,summer
New York,2011-06-02,23.342979228916533,summer
New York,2011-06-03,27.127921125211262,summer
New York,2011-06-04,27.122712841898025,summer
New York,2011-06-05,19.731163235139242,summer
New York,2011-06-06,22.474677849467778,summer
New York,2011-06-07,30.138143563564515,summer
New York,2011-06-08,27.429386043995148,summer
New York,2011-06-09,35.37465230217501,summer
New York,2011-06-10,23.07574398831672,summer
New York,2011-06-11,26.393890049353953,summer
New York,2011-06-12,36.0925130966686,summer
New York,2011-06-13,20.470456350717768,summer
New York,2011-06-14,30.86379531410823,summer
New York,2011-06-15,20.558594081870027,summer
New York,2011-06-16,34.57355244900702,summer
New York,2011-06-17,25.01597652956942,summer
New York,2011-06-18,25.9486091215338,summer
New York,2011-06-19,23.23784459710226,summer
New York,2011-06-20,20.833101936708346,summer
New York,2011-06-21,29.893185229026166,summer
New York,2011-06-22,28.016206796355988,summer
New York,2011-06-23,13.92574173184665,summer
New York,2011-06-24,20.058202722739143,summer
New York,2011-06-25,25.738991539145843,summer
New York,2011-06-26,32.78355102147725,summer
New York,2011-06-27,20.361800357926285,summer
New York,2011-06-28,19.147254634150872,summer
New York,2011-06-29,25.537498179458062,summer
New York,2011-06-30,16.925893085722397,summer
New York,2011-07-01,22.253556251420623,summer
New York,2011-07-02,31.253986610046773,summer
New York,2011-07-03,26.454971393405273,summer
New York,2011-07-04,23.971399597802673,summer
New York,2011-07-05,24.695094181911315,summer
New York,2011-07-06,21.703134246332606,summer
New York,2011-07-07,26.851718507539804,summer
New York,2011-07-08,24.710185169960635,summer
New York,2011-07-09,25.412868525250037,summer
New York,2011-07-10,21.992151186510803,summer
New York,2011-07-11,21.44846249282312,summer
New York,2011-07-12,18.51180801058504,summer
New York,2011-07-13,24.648498243356624,summer
New York,2011-07-14,13.951603487277778,summer
New York,2011-07-15,18.66365110604845,summer
New York,2011-07-16,19.457239705949526,summer
New York,2011-07-17,26.51438033227349,summer
New York,2011-07-18,21.781104708114302,summer
New York,2011-07-19,28.80145073352608,summer
New York,2011-07-20,32.80628521079726,summer
New York,2011-07-21,28.425489475186765,summer
New York,2011-07-22,19.28852052214943,summer
New York,2011-07-23,32.3975770700075,summer
New York,2011-07-24,27.26011140487862,summer
New York,2011-07-25,31.709659596090603,summer
New York,2011-07-26,25.41791728747104,summer
New York,2011-07-27,18.24320441581729,summer
New York,2011-07-28,26.017370715555042,summer
New York,2011-07-29,26.976625452295643,summer
New York,2011-07-30,24.409626477083677,summer
New York,2011-07-31,33.72850107781946,summer
New York,2011-08-01,12.432127280260858,summer
New York,2011-08-02,20.605219932184674,summer
New York,2011-08-03,24.818974769616975,summer
New York,2011-08-04,19.15165639972576,summer
New York,2011-08-05,18.52406955834811,summer
New York,2011-08-06,25.840413460968353,summer
New York,2011-08-07,32.46307757098255,summer
New York,2011-08-08,22.715712190871407,summer
New York,2011-08-09,24.969537802343222,summer
New York,2011-08-10,19.407350123035357,summer
New York,2011-08-11,29.3554414812785,summer
New York,2011-08-12,28.42209022490468,summer
New York,2011-08-13,21.927533983580457,summer
New York,2011-08-14,22.729305757444706,summer
New York,2011-08-15,20.362540663361123,summer
New York,2011-08-16,24.494100247766546,summer
New York,2011-08-17,30.704286127638227,summer
New York,2011-08-18,17.824455964993323,summer
New York,2011-08-19,28.88335616469203,summer
New York,2011-08-20,31.060682733998895,summer
New York,2011-08-21,17.64415689859476,summer
New York,2011-08-22,29.82339459205143,summer
New York,2011-08-23,20.602234735440245,summer
New York,2011-08-24,18.52020576714213,summer
New York,2011-08-25,16.900401814100356,summer
New York,2011-08-26,37.04028932237826,summer
New York,2011-08-27,18.879179461541625,summer
New York,2011-08-28,25.728522640310803,summer
New York,2011-08-29,28.81789038482729,summer
New York,2011-08-30,18.946234643924846,summer
New York,2011-08-31,25.32856216286203,summer
New York,2011-09-01,15.588945714738731,autumn
New York,2011-09-02,15.086170345039747,autumn
New York,2011-09-03,22.76037619392807,autumn
New York,2011-09-04,16.874909412579747,autumn
New York,2011-09-05,8.377108955227275,autumn
New York,2011-09-06,17.929149846357138,autumn
New York,2011-09-07,16.45345718947838,autumn
New York,2011-09-08,14.091060800344271,autumn
New York,2011-09-09,9.268644321058723,autumn
New York,2011-09-10,14.937384042033944,autumn
New York,2011-09-11,15.475623171043376,autumn
New York,2011-09-12,10.309838771636773,autumn
New York,2011-09-13,8.531497482479216,autumn
New York,2011-09-14,13.043506798697454,autumn
New York,2011-09-15,20.802114930530244,autumn
New York,2011-09-16,17.699373583326185,autumn
New York,2011-09-17,20.269967354957025,autumn
New York,2011-09-18,16.272693881063837,autumn
New York,2011-09-19,15.656142258506025,autumn
New York,2011-09-20,8.948869092627856,autumn
New York,2011-09-21,20.66660763670642,autumn
New York,2011-09-22,17.116468433678463,autumn
New York,2011-09-23,13.400212679360564,autumn
New York,2011-09-24,15.836807542630574,autumn
New York,2011-09-25,14.166068879357526,autumn
New York,2011-09-26,21.658014370828333,autumn
New York,2011-09-27,13.673080342401168,autumn
New York,2011-09-28,10.370490976715365,autumn
New York,2011-09-29,5.988919619937418,autumn
New York,2011-09-30,14.477773104196576,autumn
New York,2011-10-01,13.491833452951076,autumn
New York,2011-10-02,17.70278059149345,autumn
New York,2011-10-03,18.213030994781274,autumn
New York,2011-10-04,17.014277031481562,autumn
New York,2011-10-05,8.39687341410962,autumn
New York,2011-10-06,15.977599486428463,autumn
New York,2011-10-07,9.677784281264522,autumn
New York,2011-10-08,19.89237904323823,autumn
New York,2011-10-09,18.63687536179288,autumn
New York,2011-10-10,13.295729124615127,autumn
New York,2011-10-11,19.282028017040417,autumn
New York,2011-10-12,14.262658445675138,autumn
New York,2011-10-13,15.91588957749232,autumn
